Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
EmiratesHills,03/08/2023,09:59:59.710000,2.882,,,14.476,,,76.9104,,,,,,0.21755,,,,,197.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,10:59:59.705000,2.882,,,35.908,,,73.575,,,,,,0.3320499999999999,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,11:59:59.700000,3.144,,,30.644,,,126.549,,,,,,0.3320499999999999,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,12:59:59.695000,3.144,,,21.62,,,141.4602,,,,,,0.2748,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,13:59:59.690000,3.144,,,11.092,,,157.1562,,,,,,0.21755,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,14:59:59.685000,3.406,,,6.58,,,144.207,,,,,,0.1717499999999999,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,15:59:59.680000,3.93,,,6.58,,,101.2392,,,,,,0.1717499999999999,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,16:59:59.675000,3.406,,,10.716,,,108.4986,,,,,,0.2061,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,17:59:59.670000,3.144,,,19.552,,,95.7456,,,,,,0.24045,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,18:59:59.665000,2.62,,,23.312,,,80.44200000000001,,,,,,0.2748,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,19:59:59.660000,3.406,,,19.364,,,80.2458,,,,,,0.2519,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,20:59:59.655000,3.93,,,16.732,,,79.0686,,,,,,0.2519,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,21:59:59.650000,3.93,,,15.04,,,80.04960000000001,,,,,,0.24045,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,22:59:59.645000,3.93,,,18.048,,,76.3218,,,,,,0.24045,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,03/08/2023,23:59:59.640000,3.668,,,27.824,,,57.2904,,,,,,0.2977,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,00:59:59.635000,3.93,,,33.464,,,44.537400000000005,,,,,,0.3434999999999999,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,01:59:59.630000,3.93,,,53.768,,,14.3226,,,,,,0.56105,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,02:59:59.625000,3.93,,,70.688,,,1.1771999999999998,,,,,,0.6183000000000001,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,03:59:59.620000,4.192,,,71.06400000000001,,,1.5696,,,,,,0.7099,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,04:59:59.615000,4.192,,,64.86,,,2.3544,,,,,,0.7557,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,05:59:59.610000,4.454,,,58.656,,,2.943,,,,,,0.85875,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,06:59:59.605000,4.716,,,55.46,,,1.962,,,,,,0.88165,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,07:59:59.600000,2.62,,,54.52,,,12.1644,,,,,,0.40075,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,08:59:59.595000,2.096,,,33.464,,,51.208200000000005,,,,,,0.26335,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,09:59:59.590000,2.358,,,15.416000000000002,,,129.8844,,,,,,0.1832,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,10:59:59.585000,3.406,,,12.408,,,131.2578,,,,,,0.19465,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,11:59:59.580000,3.406,,,7.144,,,120.0744,,,,,,0.1832,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,12:59:59.575000,3.144,,,5.827999999999999,,,115.5618,,,,,,0.1717499999999999,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,13:59:59.570000,3.144,,,5.452,,,107.7138,,,,,,0.1717499999999999,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,14:59:59.565000,3.406,,,8.084,,,109.6758,,,,,,0.1832,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,15:59:59.560000,3.406,,,12.972,,,120.0744,,,,,,0.1832,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,16:59:59.555000,3.144,,,15.416000000000002,,,108.1062,,,,,,0.21755,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,17:59:59.550000,3.144,,,25.568,,,116.3466,,,,,,0.35495,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,18:59:59.545000,2.358,,,43.24,,,64.54979999999999,,,,,,0.4351,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,19:59:59.540000,2.358,,,58.092,,,31.5882,,,,,,0.6412000000000001,,,,,956.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,20:59:59.535000,2.62,,,85.352,,,3.1392,,,,,,0.7442500000000001,,,,,985.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,21:59:59.530000,2.62,,,85.53999999999999,,,0.981,,,,,,1.0763,,,,,903.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,22:59:59.525000,3.668,,,84.03599999999999,,,3.5316,,,,,,1.0763,,,,,842.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,04/08/2023,23:59:59.520000,3.668,,,16.919999999999998,,,99.8658,,,,,,0.2061,,,,,620.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,00:59:59.515000,3.406,,,7.52,,,104.7708,,,,,,0.14885,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,01:59:59.510000,3.668,,,6.016,,,108.6948,,,,,,0.14885,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,02:59:59.505000,3.668,,,5.64,,,126.3528,,,,,,0.1717499999999999,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,04:00:00,3.93,,,5.264,,,103.3974,,,,,,0.1717499999999999,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,05:00:00,3.668,,,21.808,,,67.4928,,,,,,0.2519,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,06:00:00.005000,3.93,,,38.352,,,29.43,,,,,,0.30915,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,07:00:00.010000,3.406,,,26.32,,,34.531200000000005,,,,,,0.26335,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,08:00:00.015000,3.668,,,13.912,,,36.6894,,,,,,0.1603,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,09:00:00.020000,2.882,,,8.836,,,27.6642,,,,,,0.12595,,,,,279.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,10:00:00.025000,2.882,,,7.52,,,20.2086,,,,,,0.1374,,,,,234.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,11:00:00.030000,2.62,,,6.204,,,13.5378,,,,,,0.12595,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,12:00:00.035000,2.62,,,6.392,,,35.5122,,,,,,0.12595,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,13:00:00.040000,2.882,,,6.768,,,109.2834,,,,,,0.1603,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,14:00:00.045000,3.668,,,9.776,,,121.2516,,,,,,0.1832,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,15:00:00.050000,3.406,,,8.084,,,57.879,,,,,,0.12595,,,,,245.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,16:00:00.055000,3.406,,,23.5,,,48.6576,,,,,,0.24045,,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,17:00:00.060000,3.406,,,68.244,,,8.4366,,,,,,0.56105,,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,18:00:00.065000,3.93,,,72.756,,,5.6898,,,,,,0.7786000000000001,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,19:00:00.070000,3.93,,,63.92,,,0.981,,,,,,0.69845,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,20:00:00.075000,3.668,,,22.372,,,3.924,,,,,,0.26335,,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,21:00:00.080000,2.882,,,22.56,,,21.7782,,,,,,0.2748,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,22:00:00.085000,2.62,,,17.86,,,23.544,,,,,,0.2748,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,05/08/2023,23:00:00.090000,2.62,,,19.364,,,21.9744,,,,,,0.2519,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,00:00:00.095000,3.93,,,21.808,,,23.347800000000003,,,,,,0.229,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,01:00:00.100000,4.192,,,22.936,,,22.7592,,,,,,0.21755,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,02:00:00.105000,3.93,,,26.508,,,16.677,,,,,,0.229,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,03:00:00.110000,3.406,,,34.216,,,8.2404,,,,,,0.229,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,04:00:00.115000,4.192,,,37.6,,,3.3354,,,,,,0.2748,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,05:00:00.120000,3.144,,,31.020000000000003,,,2.943,,,,,,0.458,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,06:00:00.125000,2.62,,,15.228,,,2.5506,,,,,,0.1832,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,07:00:00.130000,2.096,,,6.016,,,25.1136,,,,,,0.0916,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,08:00:00.135000,2.62,,,5.0760000000000005,,,28.8414,,,,,,0.0916,,,,,197.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,09:00:00.140000,7.86,,,5.64,,,25.1136,,,,,,0.1145,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,10:00:00.145000,4.192,,,4.136,,,24.1326,,,,,,0.0916,,,,,206.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,11:00:00.150000,3.144,,,5.0760000000000005,,,21.9744,,,,,,0.10305,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,12:00:00.155000,2.882,,,11.468,,,51.4044,,,,,,0.1603,,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,13:00:00.160000,3.144,,,7.144,,,80.6382,,,,,,0.12595,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,14:00:00.165000,3.668,,,6.204,,,93.9798,,,,,,0.1374,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,15:00:00.170000,4.454,,,12.596,,,104.5746,,,,,,0.1603,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,16:00:00.175000,4.192,,,19.364,,,94.5684,,,,,,0.1832,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,17:00:00.180000,3.668,,,12.032,,,110.6568,,,,,,0.2061,,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,18:00:00.185000,2.882,,,35.156000000000006,,,55.917,,,,,,0.3434999999999999,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,19:00:00.190000,2.358,,,33.464,,,42.5754,,,,,,0.2977,,,,,182.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,20:00:00.195000,2.882,,,44.556,,,21.9744,,,,,,0.37785,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,21:00:00.200000,3.406,,,54.896,,,8.828999999999999,,,,,,0.4809,,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,22:00:00.205000,3.668,,,38.916,,,20.601000000000003,,,,,,0.2748,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,06/08/2023,23:00:00.210000,3.668,,,25.38,,,34.1388,,,,,,0.1717499999999999,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,00:00:00.215000,2.882,,,24.628,,,28.6452,,,,,,0.14885,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,01:00:00.220000,3.93,,,29.328,,,21.3858,,,,,,0.1832,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,02:00:00.225000,3.93,,,30.644,,,12.5568,,,,,,0.229,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,03:00:00.230000,4.192,,,39.668,,,1.7658,,,,,,0.3434999999999999,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,04:00:00.235000,4.454,,,39.48,,,1.7658,,,,,,0.30915,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,05:00:00.240000,3.93,,,37.036,,,1.1771999999999998,,,,,,0.4809,,,,,301.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,06:00:00.245000,3.144,,,25.192,,,0.981,,,,,,0.24045,,,,,264.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,07:00:00.250000,2.882,,,15.98,,,5.2974000000000006,,,,,,0.1603,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,08:00:00.255000,2.882,,,17.296,,,18.0504,,,,,,0.1374,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,09:00:00.260000,3.144,,,18.236,,,24.525,,,,,,0.1374,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,10:00:00.265000,3.144,,,22.184,,,28.449,,,,,,0.19465,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,11:00:00.270000,3.144,,,27.072,,,45.3222,,,,,,0.46945,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,12:00:00.275000,3.406,,,26.132,,,52.7778,,,,,,0.2748,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,13:00:00.280000,3.93,,,21.056,,,66.708,,,,,,0.26335,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,14:00:00.285000,3.668,,,7.708000000000001,,,72.2016,,,,,,0.1603,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,15:00:00.290000,3.668,,,8.836,,,51.7968,,,,,,0.12595,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,,
EmiratesHills,07/08/2023,16:00:00.295000,3.668,,,7.52,,,55.3284,,,,,,0.1145,,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,
