Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
Envi,03/06/2023,21:00:00,10.742,,,62.416,,,245.4,,157.30140000000003,,,,1.21,,0.7625000000000001,,,50.1,,,24.96,,,33.3,,,65.58,42.3,1.14,,,,,,,2.15,0.403,2.553,63.91,,
Envi,03/06/2023,22:00:00,12.838,,,57.528,,,170.7984,,161.7186,,,,0.92,,0.8300000000000001,,,52.87,,,25.96,,,33.12,,,65.19,27.28,1.33,,,,,,,2.146,0.38,2.526,55.06,,
Envi,03/06/2023,23:00:00,13.362000000000002,,,43.61599999999999,,,172.7616,,152.148,,,,0.63,,0.86,,,54.77,,,26.6,,,32.62,,,66.57,351.89,0.85,,,,,,,2.146,0.353,2.499,55.35,,
Envi,04/06/2023,00:00:00,12.576,,,39.10399999999999,,,184.5408,,146.013,,,,0.36,,0.85375,,,53.78,,,26.26,,,32.26,,,67.59,254.56,0.59,,,,,,,2.181,0.405,2.585,55.31,,
Envi,04/06/2023,01:00:00,12.314,,,45.872,,,155.0928,,151.6572,,,,0.41,,0.82625,,,60.17,,,28.24,,,31.87,,,68.44,296.75,0.58,,,,,,,2.215,0.444,2.659,54.75,,
Envi,04/06/2023,02:00:00,12.052,,,44.932,,,176.68800000000002,,165.64500000000004,,,,0.56,,0.7750000000000001,,,59.66,,,28.1,,,31.78,,,69.89,176.07,0.22,,,,,,,2.208,0.519,2.727,54.13,,
Envi,04/06/2023,03:00:00,12.314,,,58.092,,,125.6448,,173.49780000000004,,,,0.46,,0.7025,,,60.22,,,28.3,,,31.38,,,70.17,270.2,0.99,,,,,,,2.238,0.613,2.851,53.14,,
Envi,04/06/2023,04:00:00,13.362000000000002,,,55.084,,,102.0864,,166.6266,,,,0.48,,0.6287499999999999,,,60.81,,,28.49,,,30.93,,,69.47,237.22,1.39,,,,,,,2.626,0.78,3.405,52.01,,
Envi,04/06/2023,05:00:00,14.148,,,51.324,,,76.5648,,145.5222,,,,0.38,,0.525,,,70.54,,,31.56,,,30.32,,,68.48,250.05,1.0,,,,,,,2.693,0.844,3.537,52.09,,
Envi,04/06/2023,06:00:00,14.672,,,52.828,,,76.5648,,133.74300000000002,,,,0.51,,0.47375,,,82.69,,,35.26,,,31.86,,,66.24,278.47,0.97,,,,,,,2.501,0.967,3.468,51.48,,
Envi,04/06/2023,07:00:00,11.004,,,59.21999999999999,,,82.4544,,122.4546,,,,0.48,,0.455,,,75.29,,,32.72,,,34.83,,,60.35,289.7,1.52,,,,,,,2.475,0.663,3.138,50.85,,
Envi,04/06/2023,08:00:00,10.742,,,46.248,,,115.8288,,113.8656,,,,0.38,,0.4574999999999999,,,65.76,,,29.26,,,37.87,,,54.12,320.55,1.86,,,,,,,2.326,0.433,2.759,51.36,,
Envi,04/06/2023,09:00:00,10.742,,,60.536,,,180.6144,,117.0558,,,,0.57,,0.4774999999999999,,,62.05,,,28.8,,,40.19,,,52.57,7.86,1.65,,,,,,,2.662,0.46,3.122,52.84,,
Envi,04/06/2023,10:00:00,10.480000000000002,,,45.496,,,335.70720000000006,,136.9332,,,,0.46,,0.4649999999999999,,,60.79,,,28.41,,,38.25,,,60.58,15.54,2.84,,,,,,,2.181,0.319,2.5,54.55,,
Envi,04/06/2023,11:00:00,11.79,,,42.3,,,390.67680000000007,,170.06220000000002,,,,0.56,,0.4775,,,61.57,,,28.42,,,38.06,,,62.82,25.46,2.59,,,,,,,2.165,0.301,2.466,54.77,,
Envi,04/06/2023,12:00:00,12.314,,,36.284,,,410.3088,,208.59,,,,0.43,,0.47125,,,58.33,,,27.69,,,39.05,,,60.25,30.88,2.48,,,,,,,2.146,0.29,2.435,54.26,,
Envi,04/06/2023,13:00:00,13.362000000000002,,,30.268,,,378.8976,,246.3816,,,,0.36,,0.46875,,,55.94,,,26.92,,,39.32,,,57.89,42.01,2.33,,,,,,,2.123,0.207,2.331,54.03,,
Envi,04/06/2023,14:00:00,13.886,,,23.124,,,339.6336,,279.26520000000005,,,,0.32,,0.445,,,56.44,,,27.11,,,38.6,,,59.15,44.57,3.12,,,,,,,2.121,0.201,2.322,54.25,,
Envi,04/06/2023,15:00:00,12.052,,,21.808,,,312.1488,,307.97700000000003,,,,0.32,,0.4249999999999999,,,54.95,,,26.65,,,39.0,,,56.55,50.36,2.25,,,,,,,2.121,0.179,2.3,53.96,,
Envi,04/06/2023,16:00:00,11.266,,,32.148,,,286.6272,,329.3268,,,,0.38,,0.4249999999999999,,,54.7,,,26.53,,,38.33,,,58.03,56.07,2.17,,,,,,,2.117,0.171,2.288,54.28,,
Envi,04/06/2023,17:00:00,11.004,,,39.10399999999999,,,272.88480000000004,,340.8606,,,,0.48,,0.4137499999999999,,,55.76,,,26.95,,,37.15,,,60.91,78.06,1.73,,,,,,,2.119,0.193,2.312,54.83,,
Envi,04/06/2023,18:00:00,9.170000000000002,,,48.692,,,384.7872,,346.9956,,,,0.64,,0.43625,,,56.35,,,27.01,,,35.43,,,64.05,40.6,1.65,,,,,,,2.145,0.233,2.378,55.17,,
Envi,04/06/2023,19:00:00,11.004,,,42.488,,,355.3392,,342.5784,,,,0.74,,0.45875,,,56.43,,,27.08,,,33.59,,,70.64,89.1,1.22,,,,,,,2.135,0.281,2.416,56.6,,
Envi,04/06/2023,20:00:00,12.052,,,60.91199999999999,,,335.70720000000006,,333.2532,,,,1.27,,0.56375,,,58.81,,,27.87,,,33.39,,,72.32,83.07,1.26,,,,,,,2.142,0.412,2.553,55.38,,
Envi,04/06/2023,21:00:00,13.362000000000002,,,62.98,,,312.1488,,324.90959999999995,,,,1.25,,0.675,,,60.63,,,28.43,,,33.56,,,70.63,94.04,0.39,,,,,,,2.153,0.479,2.632,55.8,,
Envi,04/06/2023,22:00:00,13.886,,,52.828,,,266.99520000000007,,315.8298000000001,,,,1.2,,0.785,,,63.32,,,29.26,,,33.63,,,70.75,188.31,0.33,,,,,,,2.229,0.605,2.834,56.29,,
Envi,04/06/2023,23:00:00,13.886,,,40.984,,,270.9216,,310.6764,,,,0.66,,0.8275,,,68.92,,,31.09,,,33.21,,,69.64,224.78,0.82,,,,,,,2.336,0.597,2.932,55.47,,
Envi,05/06/2023,00:00:00,13.362000000000002,,,44.556,,,249.3264,,306.0138,,,,0.84,,0.885,,,63.17,,,29.22,,,32.94,,,68.7,292.85,0.43,,,,,,,2.301,0.562,2.863,54.83,,
Envi,05/06/2023,01:00:00,13.1,,,66.74,,,160.98239999999998,,292.026,,,,0.78,,0.9225,,,70.58,,,31.58,,,32.7,,,68.01,245.9,0.69,,,,,,,2.346,0.849,3.195,54.94,,
Envi,05/06/2023,02:00:00,13.1,,,65.048,,,133.49760000000003,,260.6148,,,,0.53,,0.90875,,,63.56,,,29.35,,,32.37,,,68.07,231.66,1.17,,,,,,,2.361,0.64,3.001,52.16,,
Envi,05/06/2023,03:00:00,13.1,,,54.708,,,131.53440000000003,,232.6392,,,,0.36,,0.8612500000000001,,,62.06,,,28.87,,,31.78,,,68.33,256.96,0.8,,,,,,,2.524,0.69,3.215,51.85,,
Envi,05/06/2023,04:00:00,14.409999999999998,,,58.844,,,102.0864,,203.43660000000003,,,,0.38,,0.7500000000000001,,,71.53,,,31.87,,,31.26,,,68.03,269.33,0.89,,,,,,,3.311,0.815,4.126,51.59,,
Envi,05/06/2023,05:00:00,15.196,,,69.93599999999998,,,88.34400000000001,,175.461,,,,0.43,,0.6475,,,92.58,,,38.56,,,30.99,,,67.4,272.24,0.77,,,,,,,4.03,0.679,4.709,52.82,,
Envi,05/06/2023,06:00:00,15.982000000000005,,,72.75599999999999,,,88.34400000000001,,153.1296,,,,0.79,,0.5962500000000001,,,89.11,,,37.38,,,32.6,,,66.03,261.4,0.92,,,,,,,2.726,0.791,3.517,54.13,,
Envi,05/06/2023,07:00:00,10.218,,,67.116,,,27.4848,,122.70000000000002,,,,0.52,,0.5787500000000001,,,84.56,,,35.91,,,37.27,,,52.22,244.92,1.31,,,,,,,2.289,0.695,2.984,55.98,,
Envi,05/06/2023,08:00:00,9.432,,,38.54,,,17.668799999999997,,93.74280000000002,,,,0.18,,0.49625,,,92.15,,,38.33,,,40.52,,,39.47,274.69,2.37,,,,,,,2.111,0.389,2.501,53.95,,
Envi,05/06/2023,09:00:00,9.694,,,31.02,,,17.668799999999997,,75.82860000000001,,,,0.13,,0.415,,,132.91,,,51.08,,,43.6,,,33.73,290.58,3.03,,,,,,,2.097,0.354,2.452,54.13,,
Envi,05/06/2023,10:00:00,10.218,,,29.516,,,25.5216,,62.3316,,,,0.15,,0.3675,,,107.26,,,43.05,,,45.89,,,29.3,318.99,3.46,,,,,,,2.188,0.344,2.531,54.2,,
Envi,05/06/2023,11:00:00,10.480000000000002,,,45.496,,,35.337599999999995,,50.307,,,,0.4,,0.3725,,,84.92,,,36.05,,,45.16,,,34.21,6.5,1.92,,,,,,,2.198,0.381,2.579,54.67,,
Envi,05/06/2023,12:00:00,10.218,,,56.588,,,56.93280000000001,,44.6628,,,,0.5,,0.3874999999999999,,,81.84,,,35.02,,,42.41,,,42.7,39.44,3.07,,,,,,,2.273,0.391,2.664,54.19,,
Envi,05/06/2023,13:00:00,11.004,,,47.94,,,70.67519999999999,,42.4542,,,,0.4,,0.38375,,,73.33,,,32.39,,,41.48,,,45.38,30.1,3.09,,,,,,,2.203,0.284,2.487,55.33,,
Envi,05/06/2023,14:00:00,11.266,,,51.888,,,104.0496,,44.4174,,,,0.5,,0.3475,,,71.58,,,31.82,,,40.97,,,44.73,32.71,3.64,,,,,,,2.218,0.268,2.486,56.31,,
Envi,05/06/2023,15:00:00,10.742,,,47.376,,,162.9456,,61.35,,,,0.45,,0.33875,,,65.81,,,30.09,,,40.9,,,46.48,31.59,3.29,,,,,,,2.175,0.251,2.426,56.4,,
Envi,05/06/2023,16:00:00,10.480000000000002,,,40.044,,,206.136,,84.9084,,,,0.46,,0.37375,,,58.34,,,27.68,,,39.54,,,52.67,38.44,2.97,,,,,,,2.157,0.237,2.394,54.7,,
Envi,05/06/2023,17:00:00,10.480000000000002,,,41.35999999999999,,,302.3328,,120.4914,,,,0.47,,0.41625,,,55.05,,,26.68,,,38.13,,,57.35,54.35,2.18,,,,,,,2.141,0.215,2.355,54.76,,
Envi,05/06/2023,18:00:00,9.170000000000002,,,61.28799999999999,,,298.4064,,154.602,,,,0.66,,0.48,,,55.4,,,26.76,,,36.83,,,59.08,103.59,2.31,,,,,,,2.154,0.339,2.492,53.79,,
Envi,05/06/2023,19:00:00,10.480000000000002,,,75.38799999999998,,,162.9456,,170.553,,,,0.93,,0.54625,,,58.01,,,27.6,,,36.5,,,56.89,100.6,1.84,,,,,,,2.134,0.364,2.498,52.79,,
Envi,05/06/2023,20:00:00,11.79,,,87.23199999999999,,,104.0496,,176.44260000000003,,,,0.93,,0.6000000000000001,,,59.11,,,27.97,,,36.5,,,53.33,150.63,0.86,,,,,,,2.136,0.495,2.63,53.97,,
Envi,05/06/2023,21:00:00,12.052,,,76.32799999999999,,,78.528,,177.4242,,,,0.61,,0.6262500000000001,,,73.95,,,32.61,,,36.38,,,49.84,209.14,0.9,,,,,,,2.213,0.852,3.065,53.48,,
Envi,05/06/2023,22:00:00,11.266,,,98.136,,,51.0432,,170.79840000000002,,,,0.73,,0.655,,,83.71,,,35.68,,,36.15,,,49.3,232.17,0.93,,,,,,,2.251,0.792,3.043,53.37,,
